InstitutionalRole	PrimaryDomain	OrgName	OrgType	CountryName	CountryISO	WDSOrg	WDSMembership	WDSOrgLat	WDSOrgLong
Programme Manager/Project Manager	Computer Networks	RNP	Government/Public Services	Brazil	BRA				
Programme Manager/Project Manager	NULL	Inovasyon Muhendislik Ltd. Sti.	Small and Medium Enterprise	Turkey	TUR				
Programme Manager/Project Manager	National Research Educational Network	RNP (Rede Nacional de Ensino e Pesquisa)	Academia/Research	Brazil	BRA				
Programme Manager/Project Manager	National repository	Unit – The Norwegian Directorate for ICT and Joint Services in Higher Education and Research	Government/Public Services	Norway	NOR				
Programme Manager/Project Manager	NULL	INCF	Other (please specify) - obligatory	Sweden	SWE				
Programme Manager/Project Manager	Astrophysics	University of Manchester	Academia/Research	United Kingdom	GBR				
Programme Manager/Project Manager	Computer Networks and Distributed Systems	Brazilian National Research and Educational Network (RNP)	Government/Public Services	Brazil	BRA				
Programme Manager/Project Manager	Communications and project coordination	ASTRON	Academia/Research	Netherlands	NLD				
Programme Manager/Project Manager	NULL	Institute of Development Studies	Academia/Research	United Kingdom	GBR				
Programme Manager/Project Manager	NULL	DARIAH	Academia/Research	Germany	DEU				
Programme Manager/Project Manager	Anthropology	Washington University in St. Louis	Academia/Research	United States	USA				
Programme Manager/Project Manager	NULL	NIST	Government/Public Services	United States	USA				
Programme Manager/Project Manager	NANOTECHNOLOGY	NATIONAL SCIENCE FOUNDATION	Government/Public Services	United States	USA				
Programme Manager/Project Manager	NULL	NORMENT	Academia/Research	Norway	NOR				
Programme Manager/Project Manager	Community Science program development and support, technology project management	National Audubon Society	Other (please specify) - obligatory	United States	USA				
Programme Manager/Project Manager	Aquaculture, Ocean Mapping, Ocean Management, GIS, Atlas	CRODT/NDOC-SN	Academia/Research	Senegal	SEN				
Programme Manager/Project Manager	Geographic Information Science	IHCantabria	Academia/Research	Spain	ESP				
Programme Manager/Project Manager	Library Management	Retired	Academia/Research	South Africa	ZAF				
Programme Manager/Project Manager	Academic Libraries	Council on Library and Information Resources	Other (please specify) - obligatory	United States	USA				
Programme Manager/Project Manager	Physics	European Commission	Government/Public Services	Belgium	BEL				
Programme Manager/Project Manager	NULL	GESIS - Leibniz Institute for the Social Sciences	Academia/Research	Germany	DEU				
Programme Manager/Project Manager	Data management	Open Science Centre, University of Jyväskylä	Academia/Research	Finland	FIN				
Programme Manager/Project Manager	Phamaceutical R&D, Chemistry and Biology	GSK	Large Enterprise	United States	USA				
Programme Manager/Project Manager	NULL	Department of Energy - NETL	Government/Public Services	United States	USA				
Programme Manager/Project Manager	Computational Genomics	NIH/NHGRI	Government/Public Services	United States	USA				
Programme Manager/Project Manager	NULL	Barcelona Supercomputing Center	Government/Public Services	Spain	ESP				
Programme Manager/Project Manager	NULL	Technical University of Denmark 	Academia/Research	Denmark	DNK				
Programme Manager/Project Manager	Knowledge Management/Data Management/Information Management	CIMMYT	Academia/Research	Mexico	MEX				
Programme Manager/Project Manager	NULL	CNRS	Academia/Research	France	FRA				
Programme Manager/Project Manager	Data Management (policy & practice, culture and infrastructure)	Bureau of Meteorology	Government/Public Services	Australia	AUS				
Programme Manager/Project Manager	NULL	EMBL - European Bioinformatics Institute	Academia/Research	United Kingdom	GBR				
Programme Manager/Project Manager	NULL	Trust-IT	Small and Medium Enterprise	Italy	ITA				
Programme Manager/Project Manager	Marine Science	Battelle-NEON	Large Enterprise	United States	USA				
Programme Manager/Project Manager	data infrastructure, policies, persistent identifiers, skills 	Australian Research Data Commons	Academia/Research	Australia	AUS				
Programme Manager/Project Manager	NULL	INERIS	Government/Public Services	France	FRA				
Programme Manager/Project Manager	Biodiversity Informatics	National Agricultural Library	Government/Public Services	United States	USA				
Programme Manager/Project Manager	Data Science	CITADEL	Academia/Research	Canada	CAN				
Programme Manager/Project Manager	IT	CERN	Academia/Research	Switzerland	CHE				
Programme Manager/Project Manager	NULL	National Human Genome Research Insitute	Government/Public Services	United States	USA				
Programme Manager/Project Manager	Project Management	CINECA	Academia/Research	Italy	ITA				
Programme Manager/Project Manager	NULL	Foundation for Science and Technology	Government/Public Services	Portugal	PRT				
Programme Manager/Project Manager	NULL	Université de Lyon - Labex IMU - UMR 5133 Archéorient	Academia/Research	France	FRA				
Programme Manager/Project Manager	Oceanographic data management and validation.	OGS (Istituto Nazionale di Oceanografia e di Geofisica Sperimentale)	Government/Public Services	Italy	ITA				
Programme Manager/Project Manager	telematics engineering	ICON Foundation (University of Florence)	Other (please specify) - obligatory	Italy	ITA				
Programme Manager/Project Manager	Long-Term Preservation, Data Management	Goettingen State and University Library	Academia/Research	Germany	DEU				
Programme Manager/Project Manager	NULL	HSR Hochschule für Technik Rapperswil	Academia/Research	Switzerland	CHE				
Programme Manager/Project Manager	NULL	VUB	Academia/Research	Belgium	BEL				
Programme Manager/Project Manager	NULL	CARE India	Policy/Funding Agency	India	IND				
Programme Manager/Project Manager	NULL	Flemish Government	Government/Public Services	Belgium	BEL				
Programme Manager/Project Manager	Statistical Machine Learning	FBK - Bruno Kessler Foundation	Academia/Research	Italy	ITA				
Programme Manager/Project Manager	NULL	C4G - Colaboratório para as Geociências	Academia/Research	Portugal	PRT				
Programme Manager/Project Manager	NULL	Wellcome Trust	Academia/Research	United Kingdom	GBR				
Programme Manager/Project Manager	Institutional infrastructure for research data management	University of Oxford	Academia/Research	United Kingdom	GBR				
Programme Manager/Project Manager	NULL	GESIS – Leibniz Institute for the Social Sciences 	Academia/Research	Germany	DEU				
Programme Manager/Project Manager	NULL	Public Library of Science	Academia/Research	United States	USA				
Programme Manager/Project Manager	Open access publishing, semantic data tagging, AI data solutions	VTeX	Small and Medium Enterprise	Lithuania	LTU				
Programme Manager/Project Manager	NULL	Open Data Institute	Other (please specify) - obligatory	United Kingdom	GBR				
Programme Manager/Project Manager	NULL	Universidad Nacional, Costa Rica	Academia/Research	Costa Rica	CRI				
Programme Manager/Project Manager	IT/LIS	CERN	Academia/Research	Switzerland	CHE				
Programme Manager/Project Manager	Long-term preservation	CINES	Government/Public Services	France	FRA				
Programme Manager/Project Manager	NULL	IELT FCSH NOVA	Academia/Research	Portugal	PRT				
Programme Manager/Project Manager	NULL	National Institute of Agricultural Extension Management (MANAGE), Hyderabad, India 	Government/Public Services	India	IND				
Programme Manager/Project Manager	NULL	IBICT	Government/Public Services	Brazil	BRA				
Programme Manager/Project Manager	NULL	Credit Agricole 	Large Enterprise	France	FRA				
Programme Manager/Project Manager	NULL	Austroads Ltd	Policy/Funding Agency	Australia	AUS				
Programme Manager/Project Manager	Environment	Environment Agency Abu Dhabi	Government/Public Services	United Arab Emirates	ARE				
Programme Manager/Project Manager	NULL	CPUP	Academia/Research	Portugal	PRT				
Programme Manager/Project Manager	research data management	KU Leuven	Academia/Research	Belgium	BEL				
Programme Manager/Project Manager	NULL	LIBER 	Academia/Research	Netherlands	NLD				
Programme Manager/Project Manager	Climate Change	National Research Council	Academia/Research	Italy	ITA				
Programme Manager/Project Manager	NULL	SIB Swiss Institute of Bioinformatics	Academia/Research	Switzerland	CHE				
Programme Manager/Project Manager	NULL	The Minerals, Metals & Materials Society	Other (please specify) - obligatory	United States	USA				
Programme Manager/Project Manager	Biological Science	TU Delft 	Academia/Research	United Kingdom	GBR				
Programme Manager/Project Manager	Digital preservation	CSC	Government/Public Services	Finland	FIN				
Programme Manager/Project Manager	Non-Governmental Organisation / Data Literacy and Civic Technology	Code for Nigeria	Other (please specify) - obligatory	Nigeria	NGA				
Programme Manager/Project Manager	community development, data curation, data mangement, cyberinfrastructure, informatics	City of Boulder, CO	Government/Public Services	United States	USA				
Programme Manager/Project Manager	Bioinformatics	UCT	Academia/Research	South Africa	ZAF				
Programme Manager/Project Manager	NULL	ESRC	Policy/Funding Agency	United Kingdom	GBR				
Programme Manager/Project Manager	Synchrotron radiation software	ESRF	Academia/Research	France	FRA				
Programme Manager/Project Manager	NULL	University of Melbourne	Academia/Research	Australia	AUS				
Programme Manager/Project Manager	Data Infrastructures for Earth Sciences	Terradue	Small and Medium Enterprise	France	FRA				
Programme Manager/Project Manager	Construction, Civil Engineering, Built Environment	Independent	Other (please specify) - obligatory	Australia	AUS				
Programme Manager/Project Manager	NULL	National Institute of Environmental Health Sciences 	Government/Public Services	United States	USA				
Programme Manager/Project Manager	NULL	Australian Genomics Health Alliance	Academia/Research	Australia	AUS				
Programme Manager/Project Manager	Geology, Marine Science, Research Data, IT and Informations Systems	German Research Foundation (DFG)	Policy/Funding Agency	Germany	DEU				
Programme Manager/Project Manager	NULL	Australian Research Data Commons	Government/Public Services	Australia	AUS				
